video,release_id,approx_second,frame_index,phase,confidence,candidate_count,group_size,centroid_x_crop,centroid_y_crop,centroid_x_full,centroid_y_full,span_x,span_y,sum_area,mean_area,max_luma,mean_luma,mean_pair_distance,max_pair_distance,d12,d23,d13,overlay_relation,nearest_overlay_px,note,p1_x_crop,p1_y_crop,p1_area,p1_max_luma,p2_x_crop,p2_y_crop,p2_area,p2_max_luma,p3_x_crop,p3_y_crop,p3_area,p3_max_luma
DOD_111689142.mp4,DOW-UAP-PR47,17.8,534,upper-field formation track,high,3,3,366.149,10.082,846.149,280.082,50.418,12.415,834,278,255,201.848,35.41,50.448,19.643,36.141,50.448,separate from colored overlay,92.032,three compact bright contrast areas detected as a tight group,343.851,13.073,382,255,360.328,2.379,58,246,394.269,14.794,394,255
DOD_111689142.mp4,DOW-UAP-PR47,18.0,540,upper-field formation track,medium,2,2,390.71,52.345,870.71,322.345,45.226,2.161,1167,583.5,255,211.581,45.278,45.278,,,,separate from colored overlay,65.291,two compact bright areas detected; possible partial formation visibility,368.097,51.264,579,255,413.323,53.425,588,252,,,,
DOD_111689142.mp4,DOW-UAP-PR47,18.2,546,upper-field formation track,medium,2,2,403.524,62.262,883.524,332.262,38.351,6.201,1175,587.5,255,216.564,38.849,38.849,,,,separate from colored overlay,52.477,two compact bright areas detected; possible partial formation visibility,384.348,65.363,353,255,422.7,59.162,822,253,,,,
DOD_111689142.mp4,DOW-UAP-PR47,18.4,552,upper-field formation track,high,5,3,425.904,58.481,905.904,328.481,38.645,15.409,954,318,255,199.656,28.259,41.604,26.927,16.248,41.604,near colored overlay,30.099,three compact bright contrast areas detected as a tight group,404.178,65.143,377,251,430.713,60.566,498,255,442.823,49.734,79,234
DOD_111689142.mp4,DOW-UAP-PR47,18.6,558,upper-field formation track,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,18.8,564,upper-field formation track,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,19.0,570,upper-field formation track,high,3,3,406.032,7.419,886.032,277.419,62.665,9.54,784,261.333,255,204.261,42.615,63.329,39.005,25.513,63.329,separate from colored overlay,55.687,three compact bright contrast areas detected as a tight group,372.142,10.334,344,253,411.145,10.732,414,255,434.808,1.192,26,245
DOD_111689142.mp4,DOW-UAP-PR47,19.2,576,upper-field formation track,high,5,3,407.003,16.998,887.003,286.998,58.85,18.391,928,309.333,255,211.21,42.855,60.495,44.79,23.281,60.495,separate from colored overlay,51.242,three compact bright contrast areas detected as a tight group,372.528,20.209,388,255,417.104,24.588,347,255,431.378,6.197,193,255
DOD_111689142.mp4,DOW-UAP-PR47,19.4,582,upper-field formation track,high,6,3,441.687,51.342,921.687,321.342,59.869,17.571,682,227.333,255,201.779,44.192,61.66,19.556,51.361,61.66,near colored overlay,14.317,three compact bright contrast areas detected as a tight group,418.87,62.117,368,255,427.455,44.545,165,255,478.738,47.362,149,249
DOD_111689142.mp4,DOW-UAP-PR47,19.6,588,upper-field formation track,high,6,3,426.675,47.912,906.675,317.912,38.663,22.845,717,239,255,206.035,32.123,39.01,19.682,37.678,39.01,near colored overlay,29.325,three compact bright contrast areas detected as a tight group,410.887,52.067,371,255,419.587,34.413,206,255,449.55,57.257,140,252
DOD_111689142.mp4,DOW-UAP-PR47,19.8,594,upper-field formation track,high,5,3,413.235,44.574,893.235,314.574,44.013,20.483,854,284.667,255,203.609,34.655,44.157,19.072,40.737,44.157,separate from colored overlay,42.767,three compact bright contrast areas detected as a tight group,395.631,49.026,379,255,404.431,32.107,197,251,439.644,52.59,278,253
DOD_111689142.mp4,DOW-UAP-PR47,20.0,600,upper-field formation track,medium,2,2,413.929,33.395,893.929,303.395,43.964,1.81,1171,585.5,255,212.773,44.001,44.001,,,,separate from colored overlay,41.102,two compact bright areas detected; possible partial formation visibility,391.947,32.49,588,255,435.911,34.3,583,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,20.2,606,upper-field formation track,high,3,3,431.525,35.119,911.525,305.119,38.272,13.757,1176,392,255,205.916,27.665,40.67,21.922,20.402,40.67,near colored overlay,26.475,three compact bright contrast areas detected as a tight group,412.801,43.924,983,255,430.701,31.268,97,251,451.073,30.167,96,244
DOD_111689142.mp4,DOW-UAP-PR47,20.4,612,upper-field formation track,high,6,3,419.824,44.418,899.824,314.418,41.499,21.278,852,284,255,204.821,33.35,41.719,18.921,39.411,41.719,separate from colored overlay,36.179,three compact bright contrast areas detected as a tight group,403.216,48.652,394,255,411.542,31.661,192,248,444.714,52.94,266,251
DOD_111689142.mp4,DOW-UAP-PR47,20.6,618,upper-field formation track,high,5,3,414.993,31.975,894.993,301.975,44.247,21.021,920,306.667,255,204.42,34.647,44.494,18.981,40.465,44.494,near colored overlay,33.021,three compact bright contrast areas detected as a tight group,397.021,35.856,381,255,406.692,19.523,214,252,441.268,40.545,325,251
DOD_111689142.mp4,DOW-UAP-PR47,20.8,624,upper-field formation track,high,5,3,405.109,31.947,885.109,301.947,46.275,21.364,912,304,255,205.047,36.307,46.463,19.291,43.167,46.463,near colored overlay,34.904,three compact bright contrast areas detected as a tight group,386.762,36.283,403,255,395.527,19.098,184,248,433.037,40.462,325,253
DOD_111689142.mp4,DOW-UAP-PR47,21.0,630,upper-field formation track,high,5,3,410.444,24.823,890.444,294.823,50.24,16.691,1095,365,255,206.223,37.776,50.297,18.571,44.462,50.297,separate from colored overlay,46.118,three compact bright contrast areas detected as a tight group,390.984,31.184,365,253,399.124,14.492,193,249,441.223,28.793,537,255
DOD_111689142.mp4,DOW-UAP-PR47,21.2,636,upper-field formation track,high,4,3,443.883,17.046,923.883,287.046,59.498,14.956,1082,360.667,255,203.467,41.062,61.349,31.836,30.003,61.349,near colored overlay,20.565,three compact bright contrast areas detected as a tight group,413.52,23.344,369,255,445.111,19.405,548,251,473.018,8.388,165,255
DOD_111689142.mp4,DOW-UAP-PR47,21.4,642,upper-field formation track,high,3,3,425.823,18.273,905.823,288.273,48.215,15.886,1173,391,255,206.687,35.735,48.4,18.67,40.134,48.4,near colored overlay,34.247,three compact bright contrast areas detected as a tight group,406.482,24.981,369,255,416.29,9.095,210,255,454.697,20.744,594,254
DOD_111689142.mp4,DOW-UAP-PR47,21.6,648,upper-field formation track,high,4,3,410.614,17.086,890.614,287.086,48.326,15.94,1088,362.667,255,209.803,36.071,48.387,18.375,41.453,48.387,separate from colored overlay,45.651,three compact bright contrast areas detected as a tight group,391.459,23.206,364,255,400.599,7.266,222,255,439.785,20.787,502,253
DOD_111689142.mp4,DOW-UAP-PR47,21.8,654,upper-field formation track,medium,2,2,425.129,15.492,905.129,285.492,43.863,0.399,1173,586.5,255,207.602,43.864,43.864,,,,near colored overlay,34.51,two compact bright areas detected; possible partial formation visibility,403.197,15.293,557,255,447.06,15.692,616,253,,,,
DOD_111689142.mp4,DOW-UAP-PR47,22.0,660,upper-field formation track,medium,2,2,436.256,16.117,916.256,286.117,41.44,4.649,1178,589,255,207.658,41.7,41.7,,,,near colored overlay,26.126,two compact bright areas detected; possible partial formation visibility,415.536,18.441,392,255,456.976,13.793,786,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,22.2,666,upper-field formation track,high,5,3,456.922,31.465,936.922,301.465,55.422,18.031,886,295.333,252,202.646,42.959,56.172,54.61,18.096,56.172,near colored overlay,12.581,three compact bright contrast areas detected as a tight group,420.487,31.552,618,252,474.369,40.437,103,251,475.909,22.406,165,245
DOD_111689142.mp4,DOW-UAP-PR47,22.4,672,upper-field formation track,high,3,3,422.331,20.163,902.331,290.163,37.985,15.614,1175,391.667,255,208.601,29.196,41.068,36.345,10.174,41.068,separate from colored overlay,37.001,three compact bright contrast areas detected as a tight group,397.702,27.252,329,255,433.604,21.598,763,255,435.687,11.639,83,243
DOD_111689142.mp4,DOW-UAP-PR47,22.6,678,upper-field formation track,high,3,3,427.195,11.059,907.195,281.059,39.703,13.302,1183,394.333,255,203.05,28.597,41.861,23.038,20.893,41.861,near colored overlay,29.766,three compact bright contrast areas detected as a tight group,407.691,19.916,950,255,426.5,6.614,88,250,447.393,6.648,145,246
DOD_111689142.mp4,DOW-UAP-PR47,22.8,684,upper-field formation track,high,3,3,412.785,32.981,892.785,302.981,39.115,15.851,1167,389,254,206.875,30.269,42.205,37.972,10.63,42.205,separate from colored overlay,43.227,three compact bright contrast areas detected as a tight group,387.214,40.041,364,253,424.811,34.711,724,254,426.329,24.19,79,243
DOD_111689142.mp4,DOW-UAP-PR47,23.0,690,upper-field formation track,high,3,3,422.493,33.059,902.493,303.059,58.721,14.461,1171,390.333,255,208.587,40.442,60.475,32.83,28.021,60.475,near colored overlay,33.87,three compact bright contrast areas detected as a tight group,392.081,39.392,372,255,424.596,34.853,653,255,450.801,24.932,146,248
DOD_111689142.mp4,DOW-UAP-PR47,23.2,696,upper-field formation track,medium,2,2,435.142,8.994,915.142,278.994,14.624,11.468,1102,551,255,201.047,18.585,18.585,,,,near colored overlay,31.734,two compact bright areas detected; possible partial formation visibility,427.83,14.728,1025,255,442.455,3.26,77,251,,,,
DOD_111689142.mp4,DOW-UAP-PR47,23.4,702,upper-field formation track,high,3,3,424.386,15.778,904.386,285.778,38.386,15.536,1184,394.667,255,205.562,28.989,41.41,36.93,8.628,41.41,separate from colored overlay,36.426,three compact bright contrast areas detected as a tight group,399.516,23.351,382,255,435.741,16.168,721,255,437.901,7.815,81,244
DOD_111689142.mp4,DOW-UAP-PR47,23.6,708,upper-field formation track,high,4,3,417.825,41.219,897.825,311.219,58.914,15.03,1092,364,255,208.268,40.753,60.801,32.193,29.264,60.801,separate from colored overlay,38.176,three compact bright contrast areas detected as a tight group,387.522,47.411,370,255,419.518,43.864,575,255,446.435,32.381,147,248
DOD_111689142.mp4,DOW-UAP-PR47,23.8,714,upper-field formation track,high,5,3,394.748,45.939,874.748,315.939,43.842,18.671,926,308.667,255,209.465,33.867,43.929,18.443,39.228,43.929,separate from colored overlay,61.252,three compact bright contrast areas detected as a tight group,377.02,50.316,354,255,386.362,34.414,210,252,420.862,53.086,362,251
DOD_111689142.mp4,DOW-UAP-PR47,24.0,720,upper-field formation track,high,4,3,422.812,34.646,902.812,304.646,54.996,18.493,1078,359.333,254,207.377,40.238,55.749,41.295,23.671,55.749,near colored overlay,33.19,three compact bright contrast areas detected as a tight group,391.073,34.568,600,253,431.293,43.931,348,254,446.069,25.438,130,241
DOD_111689142.mp4,DOW-UAP-PR47,24.2,726,upper-field formation track,high,4,3,415.624,24.237,895.624,294.237,51.367,16.822,1086,362,255,212.361,38.451,51.435,18.927,44.992,51.435,separate from colored overlay,42.753,three compact bright contrast areas detected as a tight group,395.61,30.719,385,255,404.284,13.897,204,255,446.978,28.095,497,255
DOD_111689142.mp4,DOW-UAP-PR47,24.4,732,upper-field formation track,high,4,3,418.357,39.052,898.357,309.052,38.289,15.76,1057,352.333,255,207.133,28.766,41.406,29.918,14.975,41.406,separate from colored overlay,37.643,three compact bright contrast areas detected as a tight group,395.689,45.467,360,255,425.403,41.983,605,255,433.978,29.707,92,245
DOD_111689142.mp4,DOW-UAP-PR47,24.6,738,upper-field formation track,high,3,3,413.063,27.333,893.063,297.333,39.615,15.325,1167,389,255,205.449,30.068,42.476,37.548,10.18,42.476,separate from colored overlay,41.202,three compact bright contrast areas detected as a tight group,387.475,34.257,373,255,424.626,28.81,705,252,427.09,18.933,89,255
DOD_111689142.mp4,DOW-UAP-PR47,24.8,744,upper-field formation track,high,3,3,415.353,17.455,895.353,287.455,48.181,16.759,1170,390,255,210.093,36.299,48.363,18.683,41.852,48.363,separate from colored overlay,43.171,three compact bright contrast areas detected as a tight group,396.54,24.441,354,253,404.798,7.682,198,252,444.72,20.243,618,255
DOD_111689142.mp4,DOW-UAP-PR47,25.0,750,upper-field formation track,high,4,3,447.174,31.395,927.174,301.395,47.212,11.005,1126,375.333,255,203.235,32.611,48.437,28.815,20.582,48.437,near colored overlay,9.845,three compact bright contrast areas detected as a tight group,422.56,38.672,854,255,449.19,27.667,84,244,469.771,27.846,188,252
DOD_111689142.mp4,DOW-UAP-PR47,25.2,756,upper-field formation track,high,4,3,439.036,16.904,919.036,286.904,50.01,15.709,1092,364,255,208.164,36.938,50.127,18.363,42.324,50.127,near colored overlay,23.629,three compact bright contrast areas detected as a tight group,419.196,23.279,373,255,428.706,7.57,228,252,469.206,19.862,491,254
DOD_111689142.mp4,DOW-UAP-PR47,25.4,762,upper-field formation track,high,4,3,396.904,28.378,876.904,298.378,51.895,16.883,1116,372,255,210.108,39.002,51.939,18.62,46.448,51.939,separate from colored overlay,59.207,three compact bright contrast areas detected as a tight group,376.987,34.715,396,255,384.841,17.832,208,255,428.883,32.588,512,255
DOD_111689142.mp4,DOW-UAP-PR47,25.6,768,upper-field formation track,high,4,3,372.286,21.386,852.286,291.386,49.312,16.546,1081,360.333,255,212.319,37.115,49.348,18.567,43.429,49.348,separate from colored overlay,84.384,three compact bright contrast areas detected as a tight group,353.04,27.535,372,255,361.466,10.989,189,249,402.352,25.633,520,255
DOD_111689142.mp4,DOW-UAP-PR47,25.8,774,upper-field formation track,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,26.0,780,upper-field formation track,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,26.2,786,upper-field formation track,medium,2,2,431.816,3.803,911.816,273.803,38.717,0.008,515,257.5,255,213.427,38.717,38.717,,,,separate from colored overlay,35.625,two compact bright areas detected; possible partial formation visibility,412.458,3.807,212,255,451.175,3.799,303,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,26.4,792,upper-field formation track,high,5,3,442.666,51.508,922.666,321.508,60.595,13.104,933,311,255,206.559,41.53,61.995,20.402,42.194,61.995,near colored overlay,13.343,three compact bright contrast areas detected as a tight group,416.239,58.604,402,255,434.927,50.42,369,252,476.833,45.5,162,252
DOD_111689142.mp4,DOW-UAP-PR47,26.6,798,upper-field formation track,high,4,3,445.135,78.209,925.135,348.209,58.565,9.371,1025,341.667,255,203.176,39.995,58.928,19.541,41.515,58.928,near colored overlay,10.867,three compact bright contrast areas detected as a tight group,419.897,83.508,380,255,437.045,74.137,379,255,478.462,76.981,266,243
DOD_111689142.mp4,DOW-UAP-PR47,26.8,804,upper-field formation track,high,4,3,447.732,121.83,927.732,391.83,56.253,16.773,989,329.667,255,203.737,41.546,56.448,18.695,49.495,56.448,near colored overlay,8.27,three compact bright contrast areas detected as a tight group,426.229,128.984,367,255,434.484,112.211,190,255,482.481,124.296,432,250
DOD_111689142.mp4,DOW-UAP-PR47,27.0,810,upper-field formation track,high,5,3,437.033,126.318,917.033,396.318,65.544,10.217,942,314,255,201.711,44.249,66.336,26.045,40.365,66.336,near colored overlay,18.969,three compact bright contrast areas detected as a tight group,406.701,131.564,401,255,432.154,126.045,492,255,472.245,121.347,49,235
DOD_111689142.mp4,DOW-UAP-PR47,27.2,816,upper-field formation track,high,3,3,423.36,72.719,903.36,342.719,44.82,12.557,1174,391.333,255,204.14,32.428,45.003,36.856,15.426,45.003,near colored overlay,34.057,three compact bright contrast areas detected as a tight group,396.466,74.208,611,255,432.326,65.697,89,241,441.287,78.253,474,251
DOD_111689142.mp4,DOW-UAP-PR47,27.4,822,upper-field formation track,high,4,3,413.426,19.946,893.426,289.946,49.1,16.455,1086,362,255,208.633,36.872,49.173,18.476,42.968,49.173,separate from colored overlay,43.985,three compact bright contrast areas detected as a tight group,394.259,26.322,367,255,402.662,9.867,195,252,443.359,23.649,524,253
DOD_111689142.mp4,DOW-UAP-PR47,27.6,828,upper-field formation track,high,4,3,411.854,37.979,891.854,307.979,41.592,16.788,1048,349.333,255,211.381,32.602,41.592,18.502,37.711,41.592,separate from colored overlay,45.146,three compact bright contrast areas detected as a tight group,395.382,43.56,359,255,403.206,26.794,189,255,436.974,43.582,500,255
DOD_111689142.mp4,DOW-UAP-PR47,27.8,834,upper-field formation track,high,5,3,412.624,59.562,892.624,329.562,42.728,21.407,976,325.333,255,206.732,34.283,42.938,18.767,41.143,42.938,separate from colored overlay,41.379,three compact bright contrast areas detected as a tight group,395.85,63.868,401,255,403.442,46.705,217,255,438.578,68.112,358,255
DOD_111689142.mp4,DOW-UAP-PR47,28.0,840,upper-field formation track,high,4,3,457.099,24.909,937.099,294.909,53.0,15.717,1085,361.667,255,210.289,38.868,53.127,18.394,45.081,53.127,intersects colored overlay,3.22,three compact bright contrast areas detected as a tight group,436.247,31.374,369,255,445.803,15.657,233,255,489.246,27.696,483,254
DOD_111689142.mp4,DOW-UAP-PR47,28.2,846,upper-field formation track,high,4,3,448.462,41.036,928.462,311.036,56.288,13.667,993,331,255,200.12,39.371,56.336,33.3,28.478,56.336,near colored overlay,7.538,three compact bright contrast areas detected as a tight group,419.264,38.023,609,255,450.569,49.376,109,244,475.553,35.709,275,255
DOD_111689142.mp4,DOW-UAP-PR47,28.4,852,upper-field formation track,high,5,3,416.186,56.256,896.186,326.256,41.995,20.038,903,301,255,207.375,33.105,42.185,18.219,38.91,42.185,separate from colored overlay,39.815,three compact bright contrast areas detected as a tight group,399.307,60.269,375,255,407.948,44.23,230,253,441.302,64.268,298,253
