case,record_id,video,second,frame_index,manual_overlay_review_status,notes
PR052,DOW-UAP-PR052,DOD_111719718.mp4,0,0,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,163,3912,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,164,3936,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,165,3960,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,166,3984,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,167,4008,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,168,4032,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,169,4056,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,170,4080,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,171,4104,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,172,4128,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,173,4152,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,174,4176,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,175,4200,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,176,4224,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,177,4248,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,178,4272,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,179,4296,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,180,4320,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,181,4344,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,182,4368,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,183,4392,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,184,4416,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,185,4440,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,186,4464,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,187,4488,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,188,4512,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,189,4536,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,190,4560,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,191,4584,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,192,4608,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,193,4632,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,194,4656,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,195,4680,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,196,4704,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,197,4728,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,198,4752,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,199,4776,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,200,4800,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,201,4824,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,202,4848,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,203,4872,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,204,4896,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,205,4920,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,206,4944,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,207,4968,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,208,4992,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,209,5016,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,210,5040,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,211,5064,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,212,5088,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,213,5112,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,214,5136,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,215,5160,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,216,5184,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,217,5208,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,218,5232,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,219,5256,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,220,5280,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,221,5304,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,222,5328,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,223,5352,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,224,5376,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,225,5400,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,226,5424,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,227,5448,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,228,5472,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,229,5496,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,230,5520,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,231,5544,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,232,5568,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
